Rb60507d50c2b68a70a4eaf54c6a14db87eed810a9b600a9f922d3ffdcb6827d9,rule0008
R46fd28430b38f8ccdd4158c2829b1a6e167eff7282f4765b99a9c73763603d11,rule0009
Rbea82fbc44d70fc3cbf10d57fdbbcc71e626b60ab28f7891ddb4d6ec2afa4124,rule0008
R793df650b6ab03ebaf091c8edcb307e1fe210c3a6897781ea1341cec126b4ba5,rule0009
Ra373dce71b9554f39ffedc19854189252692cce9a7e2e8af3a6f55e992bccb9a,rule0008
R23d9b4f399155d089b1382c52d6821f885f33d1e4437c84a8615914594f10cce,rule0009
Rc0d6c1d7702188400efd5f0fbca619264bb1f118fea1ec2660c93cae776dcfcb,rule0008
Rca4d2f0b1ed7129e77226d4cd9884edfcdfbf0f7872d2c82439383b37b30d5f1,rule0142
R7cde10cc7f007a52073839cf911955df952d7b6e612a7cbf858460c90fc8b9eb,rule0143
Ra5addc1a81b35479ea815166208f232a04abbb18353d5c168de28506c1b952e2
R3ca4fdae030ebc6f7db9bf0a7b858c74ca6de24f982c2baea4ecedfa9e3139e6
R8a3a044de4db27bc5197bdc1342678f330124829ee65e3061bc1dde2ac0e5d34,rule0109
Rc56bb9e7e585c623623e2a922a86ab98394a3655b88d6244802668ada81cae55,rule0114
R4aa7aff9fa04644178a33d3a9a34e0d42e0c22721e736c6437ba571d9f8da671,rule0034
R9e3fe54ac8f1d763118419c5c2bc9c48e0f083ef0acb6271f3181155d09aabbc,rule0033
R57913dbe0a8b3712946e7827a0c79cbba7d2b94dedef968f0e5325159d33c2a5,rule0015
Rd0bb403e362513670e320882213b8b1e745f6a9a9364fa2790929270ce82a101,rule0014
R8deb944ffca01d8bb2d1ba94d408224c67d0f710e34907452949b186859b9858,rule0015
Rf495bb3395880d2f455326c47bc9826bf2e90c40ff1538933cd26a7b0e692b84,rule0014
Ra2751fb9b28834c1415ba2cd52be760f2391c5c3dce824fabb141038d475d715,rule0851
R4fbeb2fb8b2fefcc4dc23df483cde36675b0dd47a5d99baec434e78674c6dd9e,rule0850
Ra29a9644cf2c8954daaded755a9498d2c666a4906426e1b57d2fd8d97112f3e4
R982c98da735b0765dab7d88f993f05d20402f409322ce9f6dc517b25beee40a1
Re8913ddacc86d63b9acfd4505649c3c0f08900ae4e690151e230506bb38bbbde,rule0851
R0f67fea6cb6ff43a629d2134d90b1cc57f522b43327498366fb4e7922b7bca57,rule0850
R74c8e872863878b438386373a6a4bad397738830bd43a509aad498bb50aed971,rule0013
Rb80359d6c38eb5d3677ac577ab8708e47e079e09d0029b51fc08d2654d835054,rule0012
Rfe88e5520206bb60e6231883949f9ea17108f77cda98b9f36312eb1af0346592,rule0108
Recb095bc01eddbfc140d1e21e85635838295d462522b415734e0ce030659030c,rule0107
Rd04d5299cd201c6c200346328add998ce327c9801ae1282c3f8f7813e2c6726d,rule0218
R89b872776465f3f0e76e69073104e3cea83dc0007bd0a265ce5eb13d399b3a98,rule0217
R6634482fca347f556fc68814866d7d41797cf12379f90bd0e56f4d747f85a938
R55e0088f9dba44f522dc6257c1aba5dd74ebba034215c43a7a1e0f7853254a8e
Rd565f22c14b4a232aeba88d12a2eeff567e91aa4ba785727c7c5538992a91202
Rba6915084115dbaaef9f78ee606c9fe85a84137a8e304857a7d371667a493d7d
Rf7ff59ddcdc110b9af3ea43d543cd170a4b9923d656abf003056d829d171fd53,rule0218
Ra166707858c9030eaf158ab56400e84353c92e58ca0b1f6a043fc07db9a8dfb9,rule0217
R0b5626751d78218c9187dd70fcfcfd5098dd4a834568857a08b57cca6dc27640,rule0024
R7adcc79ba56835a0584620002ad0473388317a89c8efb074a4950e7b9afe1922,rule0023
Reba5c7213f3212c0ab68c3d9b62aee65653d0bff64ea89effa37764cca6a5ffe
Rd92f5fae4a846770bef9ce7eb1f8676e91111e19d9e083840a69ada0ab7a2580
Rb3fd6df8fcaa8f263b42354e9d633b2f0627e26e63dcc7352d0970ad06a78781
Rdec3fc7ce3b62ed4fa0a732dc42eec38c067f7e9467f6b5350af03ccfd48180c
Rd672d9cbf1e14e269777518c9acd2f51ba82e6faebcc03ba3fa72ace8897afaf
R46d9644d73aa7665e07b3df623a76507debe84619a0656f60395cd6c5d6281eb
Rd3e78fd0ebb178a2d8cc037f71ac6af8eb5f659117acaac2178649cf1d49decf,rule0024
R6a13d637430f726365000d026ece5134025a13adc944afe00cab267112a3a20a,rule0023
R9086514c3ff03f30866138679236ae33df3d43d9162fcbfa6d1d3f14f0f5a63a,rule0081
Rd853ad5ffee7eb61a4ae063d4d8cdc6034a89d2d00da1b7102a836b171e83549,rule0080
R21a7f169ed83601c9e3c22a311081bfc399e1e9605e8ba0b92c1ccb6e8251d6e,rule0179
R7cfc01d494d525a1c9ea2888bd8ac135b108d198631cd8c23521269b2f04e72a,rule0180
R524629f7357a02d1fba240c61f9cb772bc60d8f55135b5899a02a858efd118a3,rule0028,rule0040,rule0936
R8f64d5fb9ae5741c8e331010ef2d46252d97b870de8af775d2640137638fbf73,rule0262
Re3bef0d04eec4274026ffc5539f42c108fb058bb3d6b37d08cae2a828565734a,rule0263
R1a3c2cf5823ffebe108498d8021d602c3ac7b294a8b8dfae6a8f9ac499b27ce2,rule0009
Rafb65e321f0484c046cfb4113e22fe979d02ca481169bb18db7ad056b2a3c1ab,rule0008
Ra09fc5c7fbb906352e92e8ab574f820c1b4075721b897edbf640fd183e735da0,rule0009
Re61370f941c7aaeb356b1fef77730e925ccd29bdfa8e008a73997ce7f2ebd78e,rule0008
R4d84c9b0c9b52fba3cfc10699897f36f571b61fb80f39fe0b0bb52f65b1487e5,rule0007
R3c5e20b252082a4ab862b134b03b2d6c6f24b93b66cf5e61fd82ff25a05f5020,rule0006
R5be14b2d34c1d3213045dcb34acb559f1efb0660db88b15ee97ecec7352a56d2,rule0450
Rba974473cbc6cbd7d5c00eafdb413c077cbfbf128963889e568616e3c4c2378f,rule0548
R655b28952bd3f6e45b953bbb07a4bf452680ee55e6a94cb47ce880fb2d98cb44,rule0238
Rf0b2619693e572d1f5c366ce9e7ed3caa5810380b3d2a592991200f04a98a587,rule0239
R9804fa062675e5cf295915d6d650db0032daea0608ccab936583c76f3befea3b,rule0238
R746065f954f48bfa4822d5352c50c9dfa665420c401c4d937a3decac9607b70a,rule0239
R8bcc4f27b5ce5a1a664ebff8f73695287eb690434e8a594926332fe65e77d292
Rcc8b49fcc8f53fac755afc1424a39af5385eec1289d04716de8a5c12fa28f183
R0f7ef355eab275478b64c9d118bf7142d4770475e80c74ddb0ed20f1e2c9c5eb,rule0007,rule0125
R3f1fb5e1f954d841cb7c56c58c685511b331d8e8f64b9494ed64622aa303365b,rule0006,rule0124
R5623a7c98986d6f21968512e8c66ad9848e06b78265cd4dbf2ee3d0bb64a4f93,rule0110
R772db8ad8cbb0f3c0be8d909fe165640ed34ecf4519087a2d3897b633129c86d,rule0095
R087936ff23f394ad04ce55a41e8d8e610b6edfbb1db339eccbe80880df469cc2,rule0110
R2936cb907142c8cdd488ab69f208f79489fef294b5cefb419794f97c068aa180,rule0095
Rb101a7aeeaf4010f545694faf25e8586000768c1d755f31bca2507ade9366e5e,rule0218
Rf8cdaaf41c4834d20bc73e7dabb8e1c7eb2629b8a7a184328599edbe6756a59a,rule0217
Rd3d257355a3452a434708719057c72ef5106a7fd4bedf0a2b62c31a8a98d0d24,rule0032
R1e2545a141d4965ae8b029bc3ff3c3eec1c5deff14e2c1b565aaa519f8c40321,rule0035
R455612ddc25c869326034ab2cc6107f1e9f4497c09e9789f9e199facfe7ca2c4,rule0060
R8c48e57c28a5da7b3bd7985d5faa565450870db06a264465748e247e7b079eba,rule0059
Rb3d56c3082713383686f8badc34901d8999d0051d6fef40792efd603acc4ea7e,rule0233
Rb5bf7834fab6fad1c518902d7d3accace034a8c2b821d4c5f5f2020e8c030f0e,rule0232
Rc122bda3f819649d419a80de6a8c3cfb9ccbbcd064c79e7da5ecfcb04a667350,rule0233
Rd708f9dbd5813e48ad2663f45ce4f53d612f21abd9e13e9c6697c2472cc839fc,rule0232
Rf737db04f60a2131c089c5f02c19f21f7fb32f5a01b7892c38dd2da72f08ca1d,rule0116
Rcaef666c956f481a316d2b3d0f1d44c5a31a7ff59546013209067d357d4e0186,rule0115
R7b8e34ab6b9a58311f2b694c1bccd2eaf350214d978ccbef1f014b763bf11bb0,rule0116
R9eeb86648dfbc3889f590a28fd8bd6d3e979bdd74c212e5722f40f2745e38c7e,rule0115
R4afd4dad4c641cea29d370388a9712bee4a2ae53ef9a0b3d73621ec9741f1e34,rule0116
Rd5f41d8c1ddc73f83e9139f4644eab86c08d8edd1c10849e3157a57c2170ef73,rule0115
R141e51c5d4b826abbbbd73acfd2e392d100c7621948119e96305f1300e9f6d36,rule0116
R6f8d86e843c54ca67a7bd4c6c64d3a502a08e3f2d2ae8bbaf00e9ac572d08b4e,rule0115
R4d2e31434c963165d7983354c29515e3476322a38df0a5a03743439c57fb55ec,rule0116
Rd5136963f9627f795d22a6a2703e45cc8f66409828518deaebfbc830783e0ac0,rule0115
R96aca6751ae63cbdc7a41c49ea003f1d87278c4c43b6a1b89e83595361003f9e,rule0116
R3475679bac4edc64cabf08ec3f9956e94e1ca40518be6dc209cc764906ceea71,rule0115
R566b68bc4d1e0673128e891b9fc8707c51b417c9f5c8cb667fbad632a64a330c,rule0116
Ra355d727c820a1c8fa520e56f8564cfbe0126442975aa565b9133339c285a6b5,rule0115
Rf4b83b7e4bf9e51769fce90cf109224d06f8d2a88b51feef8f300baa255c7b61,rule0116
R52b243afcf263bdba8885c7a259c6696b953f3aa87d8ce2a359b268a65424739,rule0115
R7ce6938ea2eb94020e13509b2741c6e83d19c7cfbb09abf74f5bd3d77d57bf78,rule0116
Rbe39291a8a5851270d32d999c882e8fa143df0d70fdd747a658d1a086c7578f9,rule0115
Rc776a172b849befe704a3369f7ab3cdd81f9c07a803910c8de116e16d8f30c36,rule0116
Re3499e1f2f230783b1896a4c7f6660d6d93d7250d9311cbef164476c22de7b5e,rule0115
Rdf7149b15374133c32a1583d965efdb4ba95de5e7c5b13d9bcd024d9b3b6982e,rule0218
R679225108542068382cbc891aad56e5d52367a27d4ef503a17c0c7e21f693172,rule0217
R8f93c068215d20adfce9028194c25bc01d6f3329e71c850e6e2d08274a57c50b,rule0218
R04419c654ed9b2f380217b0462c680ea22d4f9f462c4f88d765615209dbb9624,rule0217
R74eb22471dc1df100b4a7bf750e150a99e4085a9767da2fd16b81ca3b23ca001
Rdd71bdb5893f010216ad618446042fd84c1bd5aec751987ec5369f756e8a82db
R6723aba23f1b460bae48dd182b6a12039a8c2fcf98aae70ebee4f02fed34f757
R20e778f5fc609f8cb6b26b86e1d8da5be943d4f4f2f743d6d1737cf28212d8af
R0e56fd149630e7720aed0b55dad7eefd4dec80ccc9a87cf1612f817152aded73,rule0630
Rfbfeaf19434ec545fc0d08b20094b1f2c391ab9a49cd60abecb4211b83b6eb35,rule0629
R37cdc5bb6a1662eb3f02aeb966223340b151e323486293f83f3c3d5ad3eaaf9d,rule0630
Rc7b0374d4736e69f9463bca30d5d934d21dceed7987c62791a3db99947e8e6eb,rule0629
R171247959bb50a5d719d720fa4ea6760b756beccbeecde1c6da7c9bac5752971
R7e434a6dd290f6d8713bf2256e0cbdd430afdeba8129673da65c808e5d7bbcb9
Ref48cd918e17e2f695d87fd9f9781e2babc4035a40f667933a59f614ee5fb2bf,rule0466
R18ef75c3230f53a498044a044763a80a2f6a8e29cdd079de29ecb62fd6de7ae2,rule0465
R4a649ab1035a89373a9b7bd11ad6839f318a1a2707d0a47e057e738a7d900c35,rule0549
R6a5ea006a17f6270d9d862947c2c3b51486c4603207ad65b134a03acd762785b,rule0550
R97943823a17ddb07a55968deab721e8012ef36c0d3a1597da547a38c8d6e5b8e,rule0549
Rbf6899e5ec51fa99626c34b3ce07cd8bbb61c8d623f73a61fb4a55f28b684df9,rule0550
R1458cbdda6b6cbb212c94ef05ca476c46de65f0364f4331c86fb8f6edd492c9f,rule0549
R30af5af396aed2152c4cc33598e21ee120165f80814435fe242d6b63641a16f8,rule0550
Rbc1ee8d07337d2f2ac0829035f08bc806157fff988c9db04486a84fc2197597c,rule0549
Raa4fbe5c847c35f339fec8ee9c7b96ac5de6407e0eaa62a4f416dc3cee0dd726,rule0550
R4736fa17256b7206bc05a331391f72ac0aec548c7f356493a006cd03a8da290c,rule0549
R8365e54c5557da39b36b435303d28ca0452c3640d98dd4022d25dd979c474e47,rule0550
Ra7b67529214295f64ced4c9d9f14bce6dc90e62660b6821dbddcc8757330f884,rule0549
R3dd92f4261e7d37d9c4052962435d1502d7f5493d744ff5e44a7707efc7e17d7,rule0550
Rbf1b9aaf6661f7ba50712fb5ba443816d6195590c2f039c7aa19e17a55e537f1,rule0549
R911dc4500a22b7b6ddbd1a21562387fcf84f083eb8710c888db40bf66027b94c,rule0550
R80abf0c5eaa017074592d8f9e536f5f6b7ebd634033e2bff3a2b04f736a399b9,rule0549
R2bd2cb631dea7475d6607fae05012873025dfb1ec49ca1f9f0e6629fb5a7c4b3,rule0550
R70c3b51e5a2105ed27af45d394ff4ec0d42f88673fe34f5e9e6b86d85087c789,rule0549
R437e6ec7745592853afe55e145664f3846b7909483022a88216027f8613d8ec8,rule0550
R02f017e0c1854026e47711e1e789cf95cb121e0e2af8ad31d35275c7f8a9642b,rule0549
R833436045458d44645d0fef8ec506639cf375ec300f91ac8d0b66e4020155e8f,rule0550
R95740d21f9bc48f2ca3e0494c364ea0e8917eeae2e344e73fe6d9840f2d5197e
R4a540c05c47db7cefced780404b93c0f96689021cdf0c7ca26fbaa7184e4104a
Rc52b0f27416961750ac402bdec46e742e7192cd70310fe723b0e9e72e3f01a24,rule0026
Ra8a732085adcd394f1ba6c42c640d05164c44a0931ff63a1d63c0f49208b3d34,rule0025
R5a5bf594c36ad552c3d9e5a8042bff8246818b1c3bc030e8ed70b83f0282d031,rule0026
R1c67fb3274e678a84a1dbad0dd32652470546fcd7a98b5cf78a1493a0854647c,rule0025
R705d2ded61e1236908c13d83e3925a12bb1a93927da996e8a244b1907e984e9f
Rf2661e327e05ea849cd00c8594ba0e05d50bfd2f1c0e330c2cb4eae7795c8916
R660a7b4b763bceeb5af6f09dd00f4e9975691ce69c1fbe075f5986e2422efb60
R48cd13517a46acd0e8864dc1aa8396bd9109cb62dbaec5abcc8c5012cc2646a4
Rd30aac4b8e7e18b09d7696a9057d4b9d94a71d72b9a5da7403cc1ca45f79cf5f,rule0016
R32233cfac19201af7d21d6f9cd6c4ab21f8c580f424e1379ea7bd2b034577b68,rule0017
Rde632eb8e87fb07a5013113cf8b854d5dcfeb31b5af987327e9c2d8d4a432ff8,rule0016
Rd401183cde63600da3f3159dee172a422125cfa44812b72826210d9cd056098b,rule0017
Raaa11a1c59b2c39919e8fdbff3071c0fec1868fe504f7da578edd9f8ef80f8d4,rule0016
R8a823d434dff0eef7c777b1d5f24462dd8d0df64e5897538f2d6a075da11bd9c,rule0017
Rfd9e834c853cf509b35c00a578b889477faf07b1360d16d7dff6dc2a3d11b725,rule0016
R97fa0921589e13ad55086081e971ec78bf2812faaaeb3b26125f78e2b13dbe1a,rule0017
Rbbb524f8a390be0768a365dd29f760678112e0da2169bc9bfbbb2a1c02248480,rule0016
R3b498ff2b8a16a183b0800b797b18df8ac87acd00979bd3714a3b1997b8d8b05,rule0017
R9f989036ce84a499e7b37bc3e599d575dacdd9cd785f560d20a024b92a00e352
R099d94c271e90a5c207b090b2958670423b8a65b12473df413311ed7fed09184
R3dfb97340b2a27b43a2ef13eb20fc9ec3696036b11e211858b07a24beaf63a5f
Ra2d2aed9680d825db2747dc12cc70cdb5ae3576b8f38639b7cade5c4a6211438
R5281911f9af6fb6bbba0ef0d668840f6a6cbce26f99ead1848e242baa60775a3
R4c2e6ccbbd3c34de001286669af01a49d3d74f29cb4fb04698dd16ff411222de
R23d54f48c872b468f917df5c39c887ee61cce20f8447eae95f8066748973d6ac
Rc58bd8cbcb3c685236de4365f2b06844d94059826fd07dfb10767c5c328e9af5
R991bd751bd8600d5e79afa8464e8ebc1d12bd63397c8642af962355ceeaf56cf,rule0039
Ra43111ca23d493849274335c085fbf85a8a1451d9702814ee0596e71abbcd2e8,rule0038
Rf3387b13b37437e6610ca0dc6a0f139643b84afcb94e98905d7387c373011d25,rule0039
Rc67b516d09df5e8700b436baf7c492f125fe82c61545b9b77df805f5ae88089c,rule0038
R90ead2d4ed40e06c751163a479b2cef42b5bc60c35e633325b10e2cbec01631d
R6b6154c06c594b683480411ea86a5447f9d90dfca6fd3e776c91b9028c9eba71
R82f3b3e9477098ab4926739f256b325a9bd8ede825e4e5fdee844738b88a6805
Re4d3c28946f2c423ae36f94c2edbcc96cb3badd9a93efc809860e99aafc26a2a
R7cd9f1ff9652253e344a5525e57a822703adb2f1fa9710d301eb8f9f42cc16d9
R27dfe41da0c029b42b884225b05e2af3058e470eb5dec5f95f5aa4902a6561e6
R573c5caee0144997fb222f7ce4967f73d45b206ffc6f6f18df3ef6fb20c233f5
Rad320833cc371ce9ae6e1a71144068321ee2e0bbd8a5829116a8f7cb5d677564
Rbc8e30bd6144d6496ad5380fecaa10c945069fff43f310e517f72e3216f1e48f,rule0069
R14f6e8931a5c81d3ca727a90636a2e0504e1051b8e986ff44523390a5e51d5b1,rule0069
R86739fbc6e9a44df37e65b49cdec6843a348eff1d0ee2013237068b93aa40b02
R1f113d517c2e9fc3b0b2e096d9a5bb5fe86a18704efb9656fba64003d4dcb704,rule0028,rule0936
R7c65d87519451d5450b3a5a4db2b7a6cba7128ca2f1e98e5419c5322e9aa0c63,rule0028,rule0936
R81c07e049c92ef37b28665dd7ec552df6c6edeabe7c5d849e53efbc0cfc1af60,rule0015
R811595c10c19e651f82e371df4507c708919d62fe9bf632fbcc5950f5a96e72c,rule0014
R0b065993a7a7bd0ffb9abfe1b24d218ead6a839505a6d002f1071fa74a32d790,rule0015
Rb7a0b38ac5909bff73b24bb6a1eea647ff333543f14281740ca012f3399b39ef,rule0014
Rbd26daa6f8ad44bc2e75234f6fadb841a72181feddaf38de4500b1cfcbb27136,rule0015
R30c978013946a3e8459c1ba0f34c0d47ed49e9db113ab996d77ab3cf6d715649,rule0014
R0201c98fd101274ad9880ce6ffc0df24869cf83e257f2beb94194d63cbd0a61b,rule0015
R899777845f34133d803b199585f80cfee91b8abf601c334f228d7769b9f1c621,rule0014
Re98025c09f2b7a3a9a889e91237131f94a16309f4d08db4dc877cbcaed43862c
R7f6364336ff330f46e8dffc077c359ed206181d451ed811d2c87868064beaa10
Rff85669b919f6855d062211e538d78ef7d62e0dace2edb28fa1c3bf62856cb6f
Rf91c190e1d1339218ee37123d548c3c906c39a314d920da7c69f4706c99f93bc
R409c781ff24e4b02aa2f2b15f51fe86b1703847b8c966f0e50d55cf93649b069
Rabe800be4bc435304dd1aea8c2220a78caafd18105751101d5ee4b9dabd7c85d,rule0013
Ra0ec80413abd9690469a244d1eaca9e349d9940000b801e09a0360680db097ab,rule0012
R69149fc9105eee6bd34d8d49241d7c3fb77a1a2aacb642e735665c446e449f0c,rule0013
Rf0505ae97ef14b59420fff81e2064af511bee4eff4ba25fe460d3959e3a17cd7,rule0012
R60270ac6fafaefb305fc352f014752a86cb927ffb915631abbb05ef9f39f9bd7,rule0001
Rf9bf66f4dc6c0686e3e3cedd8212b943ddad57047888fa32ce04f8b749c75781,rule0001
R603a6aea0d955fbc7a2120842305c4394e7962fbeac39a0642d25175d9abfeb5
R8ec3bafe31c20b9d5dd3b9c2ddfe1da5472df09de844afab218d720132a97940
Rd5a75b7ef83717b4381ff30dbbfa424f900b830c0f5a1bd215636d73c90feb5c,rule0035
R5c1977c25da8307737db00c8da712e21a8dfa93fe14a5a940e4c368e7efb89c6,rule0032
Rff58aaabf2bc8b0c7b4567a9ae30f809cc2f2c08bf416dafad82c65cbbc9cbdc,rule0035
Rafade8f6ffb708d81e5f8e3f016894b2b16ecfb289b33a7767c52abaa950ef21,rule0032
R326a0caff283bb67d94fdfbb459afa3f1f87976b36e12cb0b81d06092228e400,rule0035
R381e483dbaf3248896577a0b57f7724964443ab3fd177ea1592f177b0641aa1c,rule0032
R40aee747e9a704bdd5fd42afe3ee3ca5bb4584f76383601e2c9e334e823dd66c,rule0035
Rb835424569d00c65b6cf9960a456739c41d7e71615a2606014b5770f6e286a6a,rule0032
Ra23a06754a3f6ea96a869f1ad085cb1bce2426fcaa4ad5a9e1aad6a8401e13ed
R248672820c616e5e766ee63619cbff8a14f4453b187566dc9666c1eb2c692252
R54dfe6c720c9a3c604cd2a7e0672ad896c4752e22ece0cb943092aeddecdc1d5,rule0056
R76c6a47e15168f403f693b8b23195eabc5086fcd15cd905bd655e9ee81020555,rule0055
R63aac9617b3015641b1cbd7368e3c79a45b056134e17e2b253f48553f00100aa
R7ab43f7234ddd1f5168a3607ba2e8a48918a2159278556b2bc26487f16b53a51
R0410b2fea4a6455ed1f80202f47705c98ad7e06ae10a629090bd85a452c341a0,rule0016
Ra632f3ecab8851f0d1133d220bef0dc2d2fbc8ae219f25f945c055c83dcb0f1e,rule0017
Rcfae1b1bed283ac03ddd6669050e8c5661270de77a18f9da495fc851d9e4cae3,rule0016
Rdf2d95242db05ab1efed8d65c724a1c854491edbe5fc954705bb9548b714d3b4,rule0017
R7e709cba82a63051d9438678814bbdc38e3088c46f3d10ca47e2930b560a12aa,rule0016
Rf9bd59f2a96075933d5ffacb9108f1a015c3b1a6a2fdb7c3e163f8772c5dbcfb,rule0017
R8170d0a419c9b929c3343e8b3726e2abaae7ad0e9809552e52b712a5ad1641cd
R96d9e46e3b62186a16cdc30bfce83d7a7bc88c874362f3b4e17a369e02e16a7e
R1beb1ae046f9912e59e774b348152c61a3925d109ce6751ad16ba76a1fd4a93b,rule0015
R34d344e1cf5f689def6bab1dd3fb6722ec1d4320c9d86da76b8a4cd2388843a9,rule0014
Rdc070a1167473fbb5f64d7f55b03dd50b87821cf9b3277cf8e89fddd20944029,rule0035
R2256e0e78f232a35d7b422778449b166cad86e1754dbbc2668fb2fdb8d725e56,rule0032
R5e08b1f46cf4327b74e584189d0d9e3eb13b9b5c6b75455069308fc85bdc95df,rule0356
Rdc9af4584b0c47a93fa06c1800271534e2b4baa92019fb9b102fb7d95f6ee436,rule0402
R873298b6ccbeee7f2a3d700c60b92e1cae30da15c6ccd0ae801ce0be0e6f33c7,rule0015
R05ae185a7e4d196a4d3d478929f54d05323c851126c555b8914e5889aa918ed8,rule0014
Rb9482013a926fc1c74b062eb584cf9838837073fa2643b305bd9c15fe1d67fd6
Ra9eea978e6298f9337e2aa9a56ff4d24798221888da38ad38b84ce072b70eb8f
R9e356fc381b88bd7e082abdcf1b2f35c704544759df93aef1dffe0b6741b868c,rule0188
R09a2dd9ff369bff9a126ebc65c5ed1720954e288babfe1f07a4f2b6cc310b1e0,rule0187
R5db817808282548127e22d4368a3ef2860b5a0c0d924013283e299832852fd92
R443b8b8235e0cb834da47b6b81a97ba36ae965d58b00d56d11ddacf7ee30ed11
R59acb7ea6f5c070309e33f0b4f7b31aa428e37336a613498d600757fd7bf4812,rule0123
Raa590173dd61ca3b874725d1f1c9c447753fe8dfe3abe22472af01de67236e6e,rule0122
Re1dd8c6f6b97454effb4db2c77e34b2fd50b123649a1ca99c64f2934899544f8,rule0123
R93b77fca4ac7dfb3215a1c02eb8f572df84241973cf73773554ca24080054b6e,rule0122
R819ac5775eb2f28eb753ef46dcd851cf1108e1d20e662adda8a0b78b78c1eb65,rule0011
R3cc5275c2139fc3579f15e64bf3398fb29ebc8bdb8498364e5ed8124e6a7ebac,rule0010
R28b2dc6a91a250c7499d6347be663698de4543039160d2373f170efedd5de7f3,rule0201
Re8f676264e80999ccf22ce37873b91149efdf99f585f3c89dc3ed540685b7a0e,rule0231
Rcdd1ee4fabe3b501c95039f7d68179bcd93f6497acca92d3885e65e86a778363,rule0569
Rb2e8cdc88703db7e65cbc22f10c5a9d449fab45a677f6dcee9d2f824614a10c1,rule0568
R792142b0104fcfdd1a16919dfd543704201f85b0dd8c83c4d03882c905ceb7d0,rule0013
Rd1f1ba99c08c5018f18b3a187b1b8717e6ba854f71796acb87959e7d25756984,rule0012
